date,mean_x,mean_y,temp
2020-06-03,17.0100185758,24.6635461081,20.84
2020-06-04,15.2109399977,21.720563025700002,18.47
2020-06-05,12.066770916900001,20.1741695404,16.12
2020-06-06,14.2094749496,19.852997416500003,17.03
2020-06-07,12.9609331631,20.3270774115,16.64
2020-06-08,9.19343087787,20.7239430745,14.96
2020-06-09,10.1849941072,21.2145273118,15.7
2020-06-10,11.833071186400002,19.997637112899998,15.92
2020-06-11,12.6479670207,18.1722087406,15.41
2020-06-12,12.556413105599999,19.0482285363,15.8
2020-06-13,12.376934165,19.7931088947,16.09
2020-06-14,12.1013970602,21.7567358017,16.93
2020-06-15,11.84924657,20.354163351500002,16.1
2020-06-16,13.478057384500001,20.310595421600002,16.89
2020-06-17,13.215668451199999,19.9044934227,16.56
2020-06-18,11.5615174657,20.015326454500002,15.79
2020-06-19,11.368541217999999,22.417224520700003,16.89
