mean,std,kernel,cache_size,epsilon,C,gamma
-0.03941849523119247,0.04010065635187944,555.56,200,0.0001,0.5556,linear
-0.31542729021086663,0.459763454905182,555.56,200,0.0001,0.5556,rbf
-0.03941849523119247,0.04010065635187944,555.56,200,0.0001,0.6667000000000001,linear
-0.30673980217672564,0.43091208591462643,555.56,200,0.0001,0.6667000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,200,0.0001,0.7778,linear
-0.3074713239222615,0.40304857352329676,555.56,200,0.0001,0.7778,rbf
-0.03941849523119247,0.04010065635187944,555.56,200,0.0001,0.8889,linear
-0.32829765138466016,0.3947394615814597,555.56,200,0.0001,0.8889,rbf
-0.03941849523119247,0.04010065635187944,555.56,200,0.0001,1.0,linear
-0.3209105075250651,0.3706713573068031,555.56,200,0.0001,1.0,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.0001,linear
-0.05886718090062486,0.07134522991501087,555.56,300,0.1,0.0001,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.11120000000000001,linear
-0.06918214000264773,0.06826353082956997,555.56,300,0.1,0.11120000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.2223,linear
-0.07875480232488095,0.07153141740371165,555.56,300,0.1,0.2223,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.33340000000000003,linear
-0.09570093501919488,0.08101003162591049,555.56,300,0.1,0.33340000000000003,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.4445,linear
-0.10209001635474546,0.08445439539326798,555.56,300,0.1,0.4445,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.5556,linear
-0.10757878809480706,0.0800822553869003,555.56,300,0.1,0.5556,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.6667000000000001,linear
-0.10513235371504295,0.07531416669424498,555.56,300,0.1,0.6667000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.7778,linear
-0.10551765352385026,0.07137941639981052,555.56,300,0.1,0.7778,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,0.8889,linear
-0.10455974189602994,0.0679173632308653,555.56,300,0.1,0.8889,rbf
-0.060936408365110384,0.0721896738344619,555.56,300,0.1,1.0,linear
-0.1018504790465283,0.06619226768543668,555.56,300,0.1,1.0,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.0001,linear
-0.05346674518070872,0.07010488666055573,555.56,300,0.01,0.0001,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.11120000000000001,linear
-0.031683045995062935,0.025460212020691705,555.56,300,0.01,0.11120000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.2223,linear
-0.11865442230681818,0.1499314888719735,555.56,300,0.01,0.2223,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.33340000000000003,linear
-0.14391904455725366,0.18737127521581928,555.56,300,0.01,0.33340000000000003,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.4445,linear
-0.3001862469056856,0.4533106377160265,555.56,300,0.01,0.4445,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.5556,linear
-0.5334091312903583,0.8844651089792325,555.56,300,0.01,0.5556,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.6667000000000001,linear
-0.4908088223205385,0.7825102096731958,555.56,300,0.01,0.6667000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.7778,linear
-0.538203156930871,0.838544730505757,555.56,300,0.01,0.7778,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,0.8889,linear
-0.4970806478848343,0.7197304947004228,555.56,300,0.01,0.8889,rbf
-0.036727700439802405,0.037837230147829255,555.56,300,0.01,1.0,linear
-0.44622253400323836,0.6261846854109382,555.56,300,0.01,1.0,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.0001,linear
-0.05444416250631795,0.07217246969704001,555.56,300,0.001,0.0001,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.11120000000000001,linear
-0.054018416452127814,0.051432570189020414,555.56,300,0.001,0.11120000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.2223,linear
-0.20179241499499945,0.30538884483104395,555.56,300,0.001,0.2223,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.33340000000000003,linear
-0.32524282394646026,0.5464336582051341,555.56,300,0.001,0.33340000000000003,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.4445,linear
-0.3275013651286271,0.515627237645586,555.56,300,0.001,0.4445,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.5556,linear
-0.31000256911933194,0.44967775164428875,555.56,300,0.001,0.5556,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.6667000000000001,linear
-0.293358554502568,0.4044735284172782,555.56,300,0.001,0.6667000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.7778,linear
-0.30907741084932794,0.405548361089036,555.56,300,0.001,0.7778,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,0.8889,linear
-0.3282147466040227,0.39646456126483853,555.56,300,0.001,0.8889,rbf
-0.04323326216952862,0.044346668230479475,555.56,300,0.001,1.0,linear
-0.31616520865606035,0.36718494818020425,555.56,300,0.001,1.0,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.0001,linear
-0.05452524714988209,0.0722556620726921,555.56,300,0.002,0.0001,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.11120000000000001,linear
-0.05372892561895117,0.05168133436376267,555.56,300,0.002,0.11120000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.2223,linear
-0.25967848248549286,0.4211868559406287,555.56,300,0.002,0.2223,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.33340000000000003,linear
-0.268262077396402,0.43256208211625496,555.56,300,0.002,0.33340000000000003,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.4445,linear
-0.2730444951388683,0.4076400359285659,555.56,300,0.002,0.4445,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.5556,linear
-0.3306476790192677,0.48931053100793115,555.56,300,0.002,0.5556,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.6667000000000001,linear
-0.3103441399269252,0.43696213920957644,555.56,300,0.002,0.6667000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.7778,linear
-0.3035141414117959,0.39660657832341223,555.56,300,0.002,0.7778,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,0.8889,linear
-0.31562155521621676,0.37171687029744366,555.56,300,0.002,0.8889,rbf
-0.03480856982846652,0.036542568381974824,555.56,300,0.002,1.0,linear
-0.30043641629960793,0.342310170311654,555.56,300,0.002,1.0,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.0001,linear
-0.05427701697240149,0.07192911857046286,555.56,300,0.0001,0.0001,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.11120000000000001,linear
-0.046393481929499034,0.03901901077027144,555.56,300,0.0001,0.11120000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.2223,linear
-0.25497451382251973,0.4103149003012837,555.56,300,0.0001,0.2223,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.33340000000000003,linear
-0.3492936958260296,0.5943285441916298,555.56,300,0.0001,0.33340000000000003,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.4445,linear
-0.3364487244753837,0.5333845988110947,555.56,300,0.0001,0.4445,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.5556,linear
-0.31542729021086663,0.459763454905182,555.56,300,0.0001,0.5556,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.6667000000000001,linear
-0.30673980217672564,0.43091208591462643,555.56,300,0.0001,0.6667000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.7778,linear
-0.3074713239222615,0.40304857352329676,555.56,300,0.0001,0.7778,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,0.8889,linear
-0.32829765138466016,0.3947394615814597,555.56,300,0.0001,0.8889,rbf
-0.03941849523119247,0.04010065635187944,555.56,300,0.0001,1.0,linear
-0.3209105075250651,0.3706713573068031,555.56,300,0.0001,1.0,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.0001,linear
-0.05886718090062486,0.07134522991501087,555.56,20,0.1,0.0001,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.11120000000000001,linear
-0.06918214000264773,0.06826353082956997,555.56,20,0.1,0.11120000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.2223,linear
-0.07875480232488095,0.07153141740371165,555.56,20,0.1,0.2223,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.33340000000000003,linear
-0.09570093501919488,0.08101003162591049,555.56,20,0.1,0.33340000000000003,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.4445,linear
-0.10209001635474546,0.08445439539326798,555.56,20,0.1,0.4445,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.5556,linear
-0.10757878809480706,0.0800822553869003,555.56,20,0.1,0.5556,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.6667000000000001,linear
-0.10513235371504295,0.07531416669424498,555.56,20,0.1,0.6667000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.7778,linear
-0.10551765352385026,0.07137941639981052,555.56,20,0.1,0.7778,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,0.8889,linear
-0.10455974189602994,0.0679173632308653,555.56,20,0.1,0.8889,rbf
-0.060936408365110384,0.0721896738344619,555.56,20,0.1,1.0,linear
-0.1018504790465283,0.06619226768543668,555.56,20,0.1,1.0,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.0001,linear
-0.05346674518070872,0.07010488666055573,555.56,20,0.01,0.0001,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.11120000000000001,linear
-0.031683045995062935,0.025460212020691705,555.56,20,0.01,0.11120000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.2223,linear
-0.11865442230681818,0.1499314888719735,555.56,20,0.01,0.2223,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.33340000000000003,linear
-0.14391904455725366,0.18737127521581928,555.56,20,0.01,0.33340000000000003,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.4445,linear
-0.3001862469056856,0.4533106377160265,555.56,20,0.01,0.4445,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.5556,linear
-0.5334091312903583,0.8844651089792325,555.56,20,0.01,0.5556,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.6667000000000001,linear
-0.4908088223205385,0.7825102096731958,555.56,20,0.01,0.6667000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.7778,linear
-0.538203156930871,0.838544730505757,555.56,20,0.01,0.7778,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,0.8889,linear
-0.4970806478848343,0.7197304947004228,555.56,20,0.01,0.8889,rbf
-0.036727700439802405,0.037837230147829255,555.56,20,0.01,1.0,linear
-0.44622253400323836,0.6261846854109382,555.56,20,0.01,1.0,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.0001,linear
-0.05444416250631795,0.07217246969704001,555.56,20,0.001,0.0001,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.11120000000000001,linear
-0.054018416452127814,0.051432570189020414,555.56,20,0.001,0.11120000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.2223,linear
-0.20179241499499945,0.30538884483104395,555.56,20,0.001,0.2223,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.33340000000000003,linear
-0.32524282394646026,0.5464336582051341,555.56,20,0.001,0.33340000000000003,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.4445,linear
-0.3275013651286271,0.515627237645586,555.56,20,0.001,0.4445,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.5556,linear
-0.31000256911933194,0.44967775164428875,555.56,20,0.001,0.5556,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.6667000000000001,linear
-0.293358554502568,0.4044735284172782,555.56,20,0.001,0.6667000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.7778,linear
-0.30907741084932794,0.405548361089036,555.56,20,0.001,0.7778,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,0.8889,linear
-0.3282147466040227,0.39646456126483853,555.56,20,0.001,0.8889,rbf
-0.04323326216952862,0.044346668230479475,555.56,20,0.001,1.0,linear
-0.31616520865606035,0.36718494818020425,555.56,20,0.001,1.0,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.0001,linear
-0.05452524714988209,0.0722556620726921,555.56,20,0.002,0.0001,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.11120000000000001,linear
-0.05372892561895117,0.05168133436376267,555.56,20,0.002,0.11120000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.2223,linear
-0.25967848248549286,0.4211868559406287,555.56,20,0.002,0.2223,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.33340000000000003,linear
-0.268262077396402,0.43256208211625496,555.56,20,0.002,0.33340000000000003,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.4445,linear
-0.2730444951388683,0.4076400359285659,555.56,20,0.002,0.4445,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.5556,linear
-0.3306476790192677,0.48931053100793115,555.56,20,0.002,0.5556,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.6667000000000001,linear
-0.3103441399269252,0.43696213920957644,555.56,20,0.002,0.6667000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.7778,linear
-0.3035141414117959,0.39660657832341223,555.56,20,0.002,0.7778,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,0.8889,linear
-0.31562155521621676,0.37171687029744366,555.56,20,0.002,0.8889,rbf
-0.03480856982846652,0.036542568381974824,555.56,20,0.002,1.0,linear
-0.30043641629960793,0.342310170311654,555.56,20,0.002,1.0,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.0001,linear
-0.05427701697240149,0.07192911857046286,555.56,20,0.0001,0.0001,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.11120000000000001,linear
-0.046393481929499034,0.03901901077027144,555.56,20,0.0001,0.11120000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.2223,linear
-0.25497451382251973,0.4103149003012837,555.56,20,0.0001,0.2223,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.33340000000000003,linear
-0.3492936958260296,0.5943285441916298,555.56,20,0.0001,0.33340000000000003,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.4445,linear
-0.3364487244753837,0.5333845988110947,555.56,20,0.0001,0.4445,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.5556,linear
-0.31542729021086663,0.459763454905182,555.56,20,0.0001,0.5556,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.6667000000000001,linear
-0.30673980217672564,0.43091208591462643,555.56,20,0.0001,0.6667000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.7778,linear
-0.3074713239222615,0.40304857352329676,555.56,20,0.0001,0.7778,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,0.8889,linear
-0.32829765138466016,0.3947394615814597,555.56,20,0.0001,0.8889,rbf
-0.03941849523119247,0.04010065635187944,555.56,20,0.0001,1.0,linear
-0.3209105075250651,0.3706713573068031,555.56,20,0.0001,1.0,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.0001,linear
-0.05886718090062486,0.07134522991501087,555.56,30,0.1,0.0001,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.11120000000000001,linear
-0.06918214000264773,0.06826353082956997,555.56,30,0.1,0.11120000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.2223,linear
-0.07875480232488095,0.07153141740371165,555.56,30,0.1,0.2223,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.33340000000000003,linear
-0.09570093501919488,0.08101003162591049,555.56,30,0.1,0.33340000000000003,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.4445,linear
-0.10209001635474546,0.08445439539326798,555.56,30,0.1,0.4445,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.5556,linear
-0.10757878809480706,0.0800822553869003,555.56,30,0.1,0.5556,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.6667000000000001,linear
-0.10513235371504295,0.07531416669424498,555.56,30,0.1,0.6667000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.7778,linear
-0.10551765352385026,0.07137941639981052,555.56,30,0.1,0.7778,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,0.8889,linear
-0.10455974189602994,0.0679173632308653,555.56,30,0.1,0.8889,rbf
-0.060936408365110384,0.0721896738344619,555.56,30,0.1,1.0,linear
-0.1018504790465283,0.06619226768543668,555.56,30,0.1,1.0,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.0001,linear
-0.05346674518070872,0.07010488666055573,555.56,30,0.01,0.0001,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.11120000000000001,linear
-0.031683045995062935,0.025460212020691705,555.56,30,0.01,0.11120000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.2223,linear
-0.11865442230681818,0.1499314888719735,555.56,30,0.01,0.2223,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.33340000000000003,linear
-0.14391904455725366,0.18737127521581928,555.56,30,0.01,0.33340000000000003,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.4445,linear
-0.3001862469056856,0.4533106377160265,555.56,30,0.01,0.4445,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.5556,linear
-0.5334091312903583,0.8844651089792325,555.56,30,0.01,0.5556,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.6667000000000001,linear
-0.4908088223205385,0.7825102096731958,555.56,30,0.01,0.6667000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.7778,linear
-0.538203156930871,0.838544730505757,555.56,30,0.01,0.7778,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,0.8889,linear
-0.4970806478848343,0.7197304947004228,555.56,30,0.01,0.8889,rbf
-0.036727700439802405,0.037837230147829255,555.56,30,0.01,1.0,linear
-0.44622253400323836,0.6261846854109382,555.56,30,0.01,1.0,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.0001,linear
-0.05444416250631795,0.07217246969704001,555.56,30,0.001,0.0001,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.11120000000000001,linear
-0.054018416452127814,0.051432570189020414,555.56,30,0.001,0.11120000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.2223,linear
-0.20179241499499945,0.30538884483104395,555.56,30,0.001,0.2223,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.33340000000000003,linear
-0.32524282394646026,0.5464336582051341,555.56,30,0.001,0.33340000000000003,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.4445,linear
-0.3275013651286271,0.515627237645586,555.56,30,0.001,0.4445,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.5556,linear
-0.31000256911933194,0.44967775164428875,555.56,30,0.001,0.5556,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.6667000000000001,linear
-0.293358554502568,0.4044735284172782,555.56,30,0.001,0.6667000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.7778,linear
-0.30907741084932794,0.405548361089036,555.56,30,0.001,0.7778,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,0.8889,linear
-0.3282147466040227,0.39646456126483853,555.56,30,0.001,0.8889,rbf
-0.04323326216952862,0.044346668230479475,555.56,30,0.001,1.0,linear
-0.31616520865606035,0.36718494818020425,555.56,30,0.001,1.0,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.0001,linear
-0.05452524714988209,0.0722556620726921,555.56,30,0.002,0.0001,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.11120000000000001,linear
-0.05372892561895117,0.05168133436376267,555.56,30,0.002,0.11120000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.2223,linear
-0.25967848248549286,0.4211868559406287,555.56,30,0.002,0.2223,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.33340000000000003,linear
-0.268262077396402,0.43256208211625496,555.56,30,0.002,0.33340000000000003,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.4445,linear
-0.2730444951388683,0.4076400359285659,555.56,30,0.002,0.4445,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.5556,linear
-0.3306476790192677,0.48931053100793115,555.56,30,0.002,0.5556,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.6667000000000001,linear
-0.3103441399269252,0.43696213920957644,555.56,30,0.002,0.6667000000000001,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.7778,linear
-0.3035141414117959,0.39660657832341223,555.56,30,0.002,0.7778,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,0.8889,linear
-0.31562155521621676,0.37171687029744366,555.56,30,0.002,0.8889,rbf
-0.03480856982846652,0.036542568381974824,555.56,30,0.002,1.0,linear
-0.30043641629960793,0.342310170311654,555.56,30,0.002,1.0,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.0001,linear
-0.05427701697240149,0.07192911857046286,555.56,30,0.0001,0.0001,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.11120000000000001,linear
-0.046393481929499034,0.03901901077027144,555.56,30,0.0001,0.11120000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.2223,linear
-0.25497451382251973,0.4103149003012837,555.56,30,0.0001,0.2223,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.33340000000000003,linear
-0.3492936958260296,0.5943285441916298,555.56,30,0.0001,0.33340000000000003,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.4445,linear
-0.3364487244753837,0.5333845988110947,555.56,30,0.0001,0.4445,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.5556,linear
-0.31542729021086663,0.459763454905182,555.56,30,0.0001,0.5556,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.6667000000000001,linear
-0.30673980217672564,0.43091208591462643,555.56,30,0.0001,0.6667000000000001,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.7778,linear
-0.3074713239222615,0.40304857352329676,555.56,30,0.0001,0.7778,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,0.8889,linear
-0.32829765138466016,0.3947394615814597,555.56,30,0.0001,0.8889,rbf
-0.03941849523119247,0.04010065635187944,555.56,30,0.0001,1.0,linear
-0.3209105075250651,0.3706713573068031,555.56,30,0.0001,1.0,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.0001,linear
-0.05886718090062486,0.07134522991501087,555.56,50,0.1,0.0001,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.11120000000000001,linear
-0.06918214000264773,0.06826353082956997,555.56,50,0.1,0.11120000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.2223,linear
-0.07875480232488095,0.07153141740371165,555.56,50,0.1,0.2223,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.33340000000000003,linear
-0.09570093501919488,0.08101003162591049,555.56,50,0.1,0.33340000000000003,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.4445,linear
-0.10209001635474546,0.08445439539326798,555.56,50,0.1,0.4445,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.5556,linear
-0.10757878809480706,0.0800822553869003,555.56,50,0.1,0.5556,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.6667000000000001,linear
-0.10513235371504295,0.07531416669424498,555.56,50,0.1,0.6667000000000001,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.7778,linear
-0.10551765352385026,0.07137941639981052,555.56,50,0.1,0.7778,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,0.8889,linear
-0.10455974189602994,0.0679173632308653,555.56,50,0.1,0.8889,rbf
-0.060936408365110384,0.0721896738344619,555.56,50,0.1,1.0,linear
-0.1018504790465283,0.06619226768543668,555.56,50,0.1,1.0,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.0001,linear
-0.05346674518070872,0.07010488666055573,555.56,50,0.01,0.0001,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.11120000000000001,linear
-0.031683045995062935,0.025460212020691705,555.56,50,0.01,0.11120000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.2223,linear
-0.11865442230681818,0.1499314888719735,555.56,50,0.01,0.2223,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.33340000000000003,linear
-0.14391904455725366,0.18737127521581928,555.56,50,0.01,0.33340000000000003,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.4445,linear
-0.3001862469056856,0.4533106377160265,555.56,50,0.01,0.4445,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.5556,linear
-0.5334091312903583,0.8844651089792325,555.56,50,0.01,0.5556,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.6667000000000001,linear
-0.4908088223205385,0.7825102096731958,555.56,50,0.01,0.6667000000000001,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.7778,linear
-0.538203156930871,0.838544730505757,555.56,50,0.01,0.7778,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,0.8889,linear
-0.4970806478848343,0.7197304947004228,555.56,50,0.01,0.8889,rbf
-0.036727700439802405,0.037837230147829255,555.56,50,0.01,1.0,linear
-0.44622253400323836,0.6261846854109382,555.56,50,0.01,1.0,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.0001,linear
-0.05444416250631795,0.07217246969704001,555.56,50,0.001,0.0001,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.11120000000000001,linear
-0.054018416452127814,0.051432570189020414,555.56,50,0.001,0.11120000000000001,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.2223,linear
-0.20179241499499945,0.30538884483104395,555.56,50,0.001,0.2223,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.33340000000000003,linear
-0.32524282394646026,0.5464336582051341,555.56,50,0.001,0.33340000000000003,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.4445,linear
-0.3275013651286271,0.515627237645586,555.56,50,0.001,0.4445,rbf
-0.04323326216952862,0.044346668230479475,555.56,50,0.001,0.5556,linear
