,city,"p, d, q","P, D, Q, m",aic
238,Centro,"(2, 0, 1)","(0, 1, 1, 15)",854.9109089651055
239,Centro,"(2, 0, 1)","(0, 1, 2, 15)",
240,Centro,"(2, 0, 1)","(1, 0, 0, 15)",986.776392109443
241,Centro,"(2, 0, 1)","(1, 0, 1, 15)",988.7693424995279
242,Centro,"(2, 0, 1)","(1, 0, 2, 15)",5962.969827799274
243,Centro,"(2, 0, 1)","(1, 1, 0, 15)",877.4979185644468
244,Centro,"(2, 0, 1)","(1, 1, 1, 15)",856.9073765684817
245,Centro,"(2, 0, 1)","(1, 1, 2, 15)",
246,Centro,"(2, 0, 1)","(2, 0, 0, 15)",838.4314597294641
247,Centro,"(2, 0, 1)","(2, 0, 1, 15)",823.0023846388597
248,Centro,"(2, 0, 1)","(2, 0, 2, 15)",
249,Centro,"(2, 0, 1)","(2, 1, 0, 15)",664.9143898150261
250,Centro,"(2, 0, 1)","(2, 1, 1, 15)",653.8990503548113
251,Centro,"(2, 0, 1)","(2, 1, 2, 15)",5076.615317342992
252,Centro,"(2, 0, 2)","(0, 0, 0, 15)",1112.9526734602173
253,Centro,"(2, 0, 2)","(0, 0, 1, 15)",980.2440764309031
254,Centro,"(2, 0, 2)","(0, 0, 2, 15)",3362.9551569580303
255,Centro,"(2, 0, 2)","(0, 1, 0, 15)",1018.5484905309024
256,Centro,"(2, 0, 2)","(0, 1, 1, 15)",847.7961757780496
257,Centro,"(2, 0, 2)","(0, 1, 2, 15)",2442.8260759411255
258,Centro,"(2, 0, 2)","(1, 0, 0, 15)",989.1580029096327
259,Centro,"(2, 0, 2)","(1, 0, 1, 15)",982.1127139951901
260,Centro,"(2, 0, 2)","(1, 0, 2, 15)",3258.0138661050637
261,Centro,"(2, 0, 2)","(1, 1, 0, 15)",871.8856141435936
262,Centro,"(2, 0, 2)","(1, 1, 1, 15)",849.8156681004361
263,Centro,"(2, 0, 2)","(1, 1, 2, 15)",2348.8758821701085
264,Centro,"(2, 0, 2)","(2, 0, 0, 15)",838.4040774133865
265,Centro,"(2, 0, 2)","(2, 0, 1, 15)",823.3452672258447
266,Centro,"(2, 0, 2)","(2, 0, 2, 15)",2998.7492649540804
267,Centro,"(2, 0, 2)","(2, 1, 0, 15)",664.1048432779413
268,Centro,"(2, 0, 2)","(2, 1, 1, 15)",646.3870282509648
269,Centro,"(2, 0, 2)","(2, 1, 2, 15)",2413.1521126433886
270,Centro,"(2, 1, 0)","(0, 0, 0, 15)",1103.550518955929
271,Centro,"(2, 1, 0)","(0, 0, 1, 15)",979.2625099089491
272,Centro,"(2, 1, 0)","(0, 0, 2, 15)",2177.4574859850713
273,Centro,"(2, 1, 0)","(0, 1, 0, 15)",1018.857209732889
